Weapon Class,Base Weapon,Weapon Name,ID,sortId,Physical Graph,Magic Graph,Fire Graph,Lightning Graph,Holy Graph,Poison Graph,Bleed Graph,Sleep Graph,Madness Graph,Base Str Scale,Base Dex Scale,Base Int Scale,Base Fth Scale, Base Arc Scale,reinforceTypeId
Axe,Jawbone Axe,Heavy Jawbone Axe,14030100,2004001,1,0,0,0,0,6,6,6,6,63,0,0,0,0,6000
Axe,Jawbone Axe,Keen Jawbone Axe,14030200,2004002,2,0,0,0,0,6,6,6,6,8,45,0,0,0,200
Axe,Jawbone Axe,Quality Jawbone Axe,14030300,2004003,8,0,0,0,0,6,6,6,6,55,55,0,0,0,300
Axe,Jawbone Axe,Fire Jawbone Axe,14030400,2004005,0,0,4,0,0,6,6,6,6,32,8,0,0,0,400
Axe,Jawbone Axe,Flame Art Jawbone Axe,14030500,2004006,0,0,4,0,0,6,6,6,6,12,4,0,36,0,500
Axe,Jawbone Axe,Lightning Jawbone Axe,14030600,2004007,0,0,0,4,0,6,6,6,6,8,32,0,0,0,600
Axe,Jawbone Axe,Sacred Jawbone Axe,14030700,2004008,0,0,0,0,4,6,6,6,6,12,4,0,36,0,700
Axe,Jawbone Axe,Magic Jawbone Axe,14030800,2004004,0,4,0,0,0,6,6,6,6,18,6,36,0,0,800
Axe,Jawbone Axe,Cold Jawbone Axe,14030900,2004011,0,4,0,0,0,6,6,6,6,54,19,28,0,0,900
Axe,Jawbone Axe,Poison Jawbone Axe,14031000,2004009,0,0,0,0,0,6,6,6,6,57,20,0,0,30,1000
Axe,Jawbone Axe,Blood Jawbone Axe,14031100,2004010,0,0,0,0,0,6,6,6,6,57,20,0,0,30,1100
Axe,Jawbone Axe,Occult Jawbone Axe,14031200,2004012,7,0,0,0,0,6,6,6,6,24,8,0,0,69,1200
Axe,Iron Cleaver,Iron Cleaver,14040000,2005000,0,0,0,0,0,6,6,6,6,74,18,0,0,0,0
Axe,Iron Cleaver,Heavy Iron Cleaver,14040100,2005001,1,0,0,0,0,6,6,6,6,69,0,0,0,0,6000
Axe,Iron Cleaver,Keen Iron Cleaver,14040200,2005002,2,0,0,0,0,6,6,6,6,9,50,0,0,0,200
Axe,Iron Cleaver,Quality Iron Cleaver,14040300,2005003,8,0,0,0,0,6,6,6,6,59,59,0,0,0,300
Axe,Iron Cleaver,Fire Iron Cleaver,14040400,2005005,0,0,4,0,0,6,6,6,6,36,9,0,0,0,400
Axe,Iron Cleaver,Flame Art Iron Cleaver,14040500,2005006,0,0,4,0,0,6,6,6,6,14,5,0,41,0,500
Axe,Iron Cleaver,Lightning Iron Cleaver,14040600,2005007,0,0,0,4,0,6,6,6,6,9,36,0,0,0,600
Axe,Iron Cleaver,Sacred Iron Cleaver,14040700,2005008,0,0,0,0,4,6,6,6,6,14,5,0,41,0,700
Axe,Iron Cleaver,Magic Iron Cleaver,14040800,2005004,0,4,0,0,0,6,6,6,6,22,5,46,0,0,800
Axe,Iron Cleaver,Cold Iron Cleaver,14040900,2005011,0,4,0,0,0,6,6,6,6,66,16,32,0,0,900
Axe,Iron Cleaver,Poison Iron Cleaver,14041000,2005009,0,0,0,0,0,6,6,6,6,70,17,0,0,30,1000
Axe,Iron Cleaver,Blood Iron Cleaver,14041100,2005010,0,0,0,0,0,6,6,6,6,70,17,0,0,30,1100
Axe,Iron Cleaver,Occult Iron Cleaver,14041200,2005012,7,0,0,0,0,6,6,6,6,29,7,0,0,78,1200
Axe,Highland Axe,Highland Axe,14100000,2006000,0,0,0,0,0,6,6,6,6,42,36,0,0,0,0
Axe,Highland Axe,Heavy Highland Axe,14100100,2006001,1,0,0,0,0,6,6,6,6,46,0,0,0,0,100
Axe,Highland Axe,Keen Highland Axe,14100200,2006002,2,0,0,0,0,6,6,6,6,7,42,0,0,0,200
Axe,Highland Axe,Quality Highland Axe,14100300,2006003,8,0,0,0,0,6,6,6,6,54,54,0,0,0,300
Axe,Highland Axe,Fire Highland Axe,14100400,2006005,0,0,4,0,0,6,6,6,6,31,7,0,0,0,400
Axe,Highland Axe,Flame Art Highland Axe,14100500,2006006,0,0,4,0,0,6,6,6,6,8,7,0,35,0,500
Axe,Highland Axe,Lightning Highland Axe,14100600,2006007,0,0,0,4,0,6,6,6,6,7,31,0,0,0,600
Axe,Highland Axe,Sacred Highland Axe,14100700,2006008,0,0,0,0,4,6,6,6,6,8,7,0,35,0,700
Axe,Highland Axe,Magic Highland Axe,14100800,2006004,0,4,0,0,0,6,6,6,6,12,10,35,0,0,800
Axe,Highland Axe,Cold Highland Axe,14100900,2006011,0,4,0,0,0,6,6,6,6,37,32,27,0,0,900
Axe,Highland Axe,Poison Highland Axe,14101000,2006009,0,0,0,0,0,6,6,6,6,37,32,0,0,30,1000
Axe,Highland Axe,Bloody Highland Axe,14101100,2006010,0,0,0,0,0,6,6,6,6,37,32,0,0,30,1100
Axe,Highland Axe,Occult Highland Axe,14101200,2006012,7,0,0,0,0,6,6,6,6,16,14,0,0,66,1200
Axe,Celebrant's Cleaver,Celebrant's Cleaver,14060000,2007000,0,0,0,0,0,6,6,6,6,49,32,0,0,0,0
Axe,Celebrant's Cleaver,Celebrant's Heavy Cleaver,14060100,2007001,1,0,0,0,0,6,6,6,6,46,0,0,0,0,100
Axe,Celebrant's Cleaver,Celebrant's Keen Cleaver,14060200,2007002,2,0,0,0,0,6,6,6,6,8,44,0,0,0,200
Axe,Celebrant's Cleaver,Celebrant's Quality Cleaver,14060300,2007003,8,0,0,0,0,6,6,6,6,55,55,0,0,0,300
Axe,Celebrant's Cleaver,Celebrant's Fire Cleaver,14060400,2007005,0,0,4,0,0,6,6,6,6,32,8,0,0,0,400
Axe,Celebrant's Cleaver,Celebrant's Flame Art Cleaver,14060500,2007006,0,0,4,0,0,6,6,6,6,9,6,0,36,0,500
Axe,Celebrant's Cleaver,Celebrant's Lightning Cleaver,14060600,2007007,0,0,0,4,0,6,6,6,6,8,32,0,0,0,600
Axe,Celebrant's Cleaver,Celebrant's Sacred Cleaver,14060700,2007008,0,0,0,0,4,6,6,6,6,9,6,0,36,0,700
Axe,Celebrant's Cleaver,Celebrant's Magic Cleaver,14060800,2007004,0,4,0,0,0,6,6,6,6,14,9,36,0,0,800
Axe,Celebrant's Cleaver,Celebrant's Cold Cleaver,14060900,2007011,0,4,0,0,0,6,6,6,6,44,28,32,0,0,900
Axe,Celebrant's Cleaver,Celebrant's Poison Cleaver,14061000,2007009,0,0,0,0,0,6,6,6,6,44,28,0,0,30,1000
Axe,Celebrant's Cleaver,Celebrant's Blood Cleaver,14061100,2007010,0,0,0,0,0,6,6,6,6,44,28,0,0,30,1100
Axe,Celebrant's Cleaver,Celebrant's Occult Cleaver,14061200,2007012,7,0,0,0,0,6,6,6,6,19,12,0,0,68,1200
Axe,Sacrificial Axe,Sacrificial Axe,14110000,2008000,0,0,0,0,0,6,6,6,6,46,32,0,0,0,0
Axe,Sacrificial Axe,Heavy Sacrificial Axe,14110100,2008001,1,0,0,0,0,6,6,6,6,48,0,0,0,0,100
Axe,Sacrificial Axe,Keen Sacrificial Axe,14110200,2008002,2,0,0,0,0,6,6,6,6,7,42,0,0,0,200
Axe,Sacrificial Axe,Quality Sacrificial Axe,14110300,2008003,8,0,0,0,0,6,6,6,6,53,53,0,0,0,300
Axe,Sacrificial Axe,Fire Sacrificial Axe,14110400,2008005,0,0,4,0,0,6,6,6,6,31,7,0,0,0,400
Axe,Sacrificial Axe,Flame Art Sacrificial Axe,14110500,2008006,0,0,4,0,0,6,6,6,6,9,6,0,35,0,500
Axe,Sacrificial Axe,Lightning Sacrificial Axe,14110600,2008007,0,0,0,4,0,6,6,6,6,7,31,0,0,0,600
Axe,Sacrificial Axe,Sacred Sacrificial Axe,14110700,2008008,0,0,0,0,4,6,6,6,6,9,6,0,35,0,700
Axe,Sacrificial Axe,Magic Sacrificial Axe,14110800,2008004,0,4,0,0,0,6,6,6,6,13,9,35,0,0,800
Axe,Sacrificial Axe,Cold Sacrificial Axe,14110900,2008011,0,4,0,0,0,6,6,6,6,41,28,31,0,0,900
Axe,Sacrificial Axe,Poison Sacrificial Axe,14111000,2008009,0,0,0,0,0,6,6,6,6,41,28,0,0,30,1000
Axe,Sacrificial Axe,Blood Sacrificial Axe,14111100,2008010,0,0,0,0,0,6,6,6,6,41,28,0,0,30,1100
Axe,Sacrificial Axe,Occult Sacrificial Axe,14111200,2008012,7,0,0,0,0,6,6,6,6,18,12,0,0,66,1200
Axe,Icerind Hatchet,Icerind Hatchet,14080000,2009000,0,0,0,0,0,6,6,6,6,20,60,0,0,0,2200
Axe,Ripple Blade,Ripple Blade,14050000,2010000,7,0,0,0,0,6,6,6,6,0,0,0,0,158,0
Axe,Stormhawk Axe,Stormhawk Axe,14140000,2011000,0,0,0,0,0,6,6,6,6,44,34,0,0,0,2200
Axe,Rosus' Axe,Rosus' Axe,14120000,2012000,0,4,0,0,0,6,6,6,6,50,22,45,0,0,2200
Greataxe,Greataxe,Greataxe,15000000,2100000,0,0,0,0,0,6,6,6,6,55,31,0,0,0,0
Greataxe,Greataxe,Heavy Greataxe,15000100,2100001,1,0,0,0,0,6,6,6,6,50,0,0,0,0,100
Greataxe,Greataxe,Keen Greataxe,15000200,2100002,2,0,0,0,0,6,6,6,6,12,44,0,0,0,200
Greataxe,Greataxe,Quality Greataxe,15000300,2100003,8,0,0,0,0,6,6,6,6,56,56,0,0,0,300
Greataxe,Greataxe,Fire Greataxe,15000400,2100005,0,0,4,0,0,6,6,6,6,34,8,0,0,0,400
Greataxe,Greataxe,Flame Art Greataxe,15000500,2100006,0,0,4,0,0,6,6,6,6,16,9,0,32,0,500
Greataxe,Greataxe,Lightning Greataxe,15000600,2100007,0,0,0,4,0,6,6,6,6,8,34,0,0,0,600
Greataxe,Greataxe,Sacred Greataxe,15000700,2100008,0,0,0,0,4,6,6,6,6,16,9,0,32,0,700
Greataxe,Greataxe,Magic Greataxe,15000800,2100004,0,4,0,0,0,6,6,6,6,16,9,38,0,0,800
Greataxe,Greataxe,Cold Greataxe,15000900,2100011,0,4,0,0,0,6,6,6,6,49,27,38,0,0,900
Greataxe,Greataxe,Poison Greataxe,15001000,2100009,0,0,0,0,0,6,6,6,6,52,29,0,0,30,1000
Greataxe,Greataxe,Blood Greataxe,15001100,2100010,0,0,0,0,0,6,6,6,6,52,29,0,0,30,1100
Greataxe,Greataxe,Occult Greataxe,15001200,2100012,7,0,0,0,0,6,6,6,6,22,12,0,0,73,1200
Greataxe,Crescent Moon Axe,Crescent Moon Axe,15030000,2101000,0,0,0,0,0,6,6,6,6,39,49,0,0,0,0
Greataxe,Crescent Moon Axe,Heavy Crescent Moon Axe,15030100,2101001,1,0,0,0,0,6,6,6,6,51,0,0,0,0,100
Greataxe,Crescent Moon Axe,Keen Crescent Moon Axe,15030200,2101002,2,0,0,0,0,6,6,6,6,13,47,0,0,0,200
Greataxe,Crescent Moon Axe,Quality Crescent Moon Axe,15030300,2101003,8,0,0,0,0,6,6,6,6,58,58,0,0,0,300
Greataxe,Crescent Moon Axe,Fire Crescent Moon Axe,15030400,2101005,0,0,4,0,0,6,6,6,6,36,8,0,0,0,400
Greataxe,Crescent Moon Axe,Flame Art Crescent Moon Axe,15030500,2101006,0,0,4,0,0,6,6,6,6,11,14,0,35,0,500
Greataxe,Crescent Moon Axe,Lightning Crescent Moon Axe,15030600,2101007,0,0,0,4,0,6,6,6,6,8,36,0,0,0,600
Greataxe,Crescent Moon Axe,Sacred Crescent Moon Axe,15030700,2101008,0,0,0,0,4,6,6,6,6,11,14,0,35,0,700
Greataxe,Crescent Moon Axe,Magic Crescent Moon Axe,15030800,2101004,0,4,0,0,0,6,6,6,6,11,14,39,0,0,800
Greataxe,Crescent Moon Axe,Cold Crescent Moon Axe,15030900,2101011,0,4,0,0,0,6,6,6,6,35,44,30,0,0,900
Greataxe,Crescent Moon Axe,Poison Crescent Moon Axe,15031000,2101009,0,0,0,0,0,6,6,6,6,35,44,0,0,30,1000
Greataxe,Crescent Moon Axe,Blood Crescent Moon Axe,15031100,2101010,0,0,0,0,0,6,6,6,6,35,44,0,0,30,1100
Greataxe,Crescent Moon Axe,Occult Crescent Moon Axe,15031200,2101012,7,0,0,0,0,6,6,6,6,15,19,0,0,74,1200
Greataxe,Longhaft Axe,Longhaft Axe,15050000,2102000,0,0,0,0,0,6,6,6,6,50,39,0,0,0,0
Greataxe,Longhaft Axe,Heavy Longhaft Axe,15050100,2102001,1,0,0,0,0,6,6,6,6,52,0,0,0,0,100
Greataxe,Longhaft Axe,Keen Longhaft Axe,15050200,2102002,2,0,0,0,0,6,6,6,6,13,46,0,0,0,200
Greataxe,Longhaft Axe,Quality Longhaft Axe,15050300,2102003,8,0,0,0,0,6,6,6,6,58,58,0,0,0,300
Greataxe,Longhaft Axe,Fire Longhaft Axe,15050400,2102005,0,0,4,0,0,6,6,6,6,37,8,0,0,0,400
Greataxe,Longhaft Axe,Flame Art Longhaft Axe,15050500,2102006,0,0,4,0,0,6,6,6,6,15,11,0,35,0,500
Greataxe,Longhaft Axe,Lightning Longhaft Axe,15050600,2102007,0,0,0,4,0,6,6,6,6,8,37,0,0,0,600
Greataxe,Longhaft Axe,Sacred Longhaft Axe,15050700,2102008,0,0,0,0,4,6,6,6,6,15,11,0,35,0,700
Greataxe,Longhaft Axe,Magic Longhaft Axe,15050800,2102004,0,4,0,0,0,6,6,6,6,15,11,40,0,0,800
Greataxe,Longhaft Axe,Cold Longhaft Axe,15050900,2102011,0,4,0,0,0,6,6,6,6,45,35,31,0,0,900
Greataxe,Longhaft Axe,Poison Longhaft Axe,15051000,2102009,0,0,0,0,0,6,6,6,6,45,35,0,0,30,1000
Greataxe,Longhaft Axe,Blood Longhaft Axe,15051100,2102010,0,0,0,0,0,6,6,6,6,45,35,0,0,30,1100
Greataxe,Longhaft Axe,Occult Longhaft Axe,15051200,2102012,7,0,0,0,0,6,6,6,6,20,15,0,0,75,1200
Greataxe,Executioner's Greataxe,Executioner's Greataxe,15080000,2103000,0,0,0,0,0,6,6,6,6,64,12,0,0,0,0
Greataxe,Executioner's Greataxe,Executioner's Heavy Greataxe,15080100,2103001,1,0,0,0,0,6,6,6,6,61,0,0,0,0,6000
Greataxe,Executioner's Greataxe,Executioner's Keen Greataxe,15080200,2103002,2,0,0,0,0,6,6,6,6,15,43,0,0,0,200
Greataxe,Executioner's Greataxe,Executioner's Quality Greataxe,15080300,2103003,8,0,0,0,0,6,6,6,6,53,53,0,0,0,300
Greataxe,Executioner's Greataxe,Executioner's Fire Greataxe,15080400,2103005,0,0,4,0,0,6,6,6,6,34,7,0,0,0,400
Greataxe,Executioner's Greataxe,Executioner's Flame Art Greataxe,15080500,2103006,0,0,4,0,0,6,6,6,6,19,4,0,30,0,500
Greataxe,Executioner's Greataxe,Executioner's Lightning Greataxe,15080600,2103007,0,0,0,4,0,6,6,6,6,7,34,0,0,0,600
Greataxe,Executioner's Greataxe,Executioner's Sacred Greataxe,15080700,2103008,0,0,0,0,4,6,6,6,6,19,4,0,30,0,700
Greataxe,Executioner's Greataxe,Executioner's Magic Greataxe,15080800,2103004,0,4,0,0,0,6,6,6,6,19,4,34,0,0,800
Greataxe,Executioner's Greataxe,Executioner's Cold Greataxe,15080900,2103011,0,4,0,0,0,6,6,6,6,57,10,26,0,0,900
Greataxe,Executioner's Greataxe,Executioner's Poison Greataxe,15081000,2103009,0,0,0,0,0,6,6,6,6,60,11,0,0,30,1000
Greataxe,Executioner's Greataxe,Executioner's Blood Greataxe,15081100,2103010,0,0,0,0,0,6,6,6,6,60,11,0,0,30,1100
Greataxe,Executioner's Greataxe,Executioner's Occult Greataxe,15081200,2103012,7,0,0,0,0,6,6,6,6,25,4,0,0,64,1200
Greataxe,Great Omenkiller Cleaver,Great Omenkiller Cleaver,15020000,2105000,0,0,0,0,0,6,6,6,6,55,35,0,0,0,0
Greataxe,Great Omenkiller Cleaver,Heavy Great Omenkiller Cleaver,15020100,2105001,1,0,0,0,0,6,6,6,6,52,0,0,0,0,100
Greataxe,Great Omenkiller Cleaver,Keen Great Omenkiller Cleaver,15020200,2105002,2,0,0,0,0,6,6,6,6,13,46,0,0,0,200
Greataxe,Great Omenkiller Cleaver,Quality Great Omenkiller Cleaver,15020300,2105003,8,0,0,0,0,6,6,6,6,59,59,0,0,0,300
Greataxe,Great Omenkiller Cleaver,Fire Great Omenkiller Cleaver,15020400,2105005,0,0,4,0,0,6,6,6,6,37,9,0,0,0,400
Greataxe,Great Omenkiller Cleaver,Flame Art Great Omenkiller Cleaver,15020500,2105006,0,0,4,0,0,6,6,6,6,16,10,0,36,0,500
Greataxe,Great Omenkiller Cleaver,Lightning Great Omenkiller Cleaver,15020600,2105007,0,0,0,4,0,6,6,6,6,9,37,0,0,0,600
Greataxe,Great Omenkiller Cleaver,Sacred Great Omenkiller Cleaver,15020700,2105008,0,0,0,0,4,6,6,6,6,16,10,0,36,0,700
Greataxe,Great Omenkiller Cleaver,Magic Great Omenkiller Cleaver,15020800,2105004,0,4,0,0,0,6,6,6,6,16,10,40,0,0,800
Greataxe,Great Omenkiller Cleaver,Cold Great Omenkiller Cleaver,15020900,2105011,0,4,0,0,0,6,6,6,6,49,31,31,0,0,900
Greataxe,Great Omenkiller Cleaver,Poison Great Omenkiller Cleaver,15021000,2105009,0,0,0,0,0,6,6,6,6,49,31,0,0,30,1000
Greataxe,Great Omenkiller Cleaver,Blood Great Omenkiller Cleaver,15021100,2105010,0,0,0,0,0,6,6,6,6,49,31,0,0,30,1100
Greataxe,Great Omenkiller Cleaver,Occult Great Omenkiller Cleaver,15021200,2105012,7,0,0,0,0,6,6,6,6,22,14,0,0,76,1200
Greataxe,Rusted Anchor,Rusted Anchor,15060000,2106000,0,0,0,0,0,6,6,6,6,68,14,0,0,0,0
Greataxe,Rusted Anchor,Heavy Rusted Anchor,15060100,2106001,1,0,0,0,0,6,6,6,6,61,0,0,0,0,6000
Greataxe,Rusted Anchor,Keen Rusted Anchor,15060200,2106002,2,0,0,0,0,6,6,6,6,16,42,0,0,0,200
Greataxe,Rusted Anchor,Quality Rusted Anchor,15060300,2106003,8,0,0,0,0,6,6,6,6,53,53,0,0,0,300
Greataxe,Rusted Anchor,Fire Rusted Anchor,15060400,2106005,0,0,4,0,0,6,6,6,6,36,8,0,0,0,400
Greataxe,Rusted Anchor,Flame Art Rusted Anchor,15060500,2106006,0,0,4,0,0,6,6,6,6,20,4,0,32,0,500
Greataxe,Rusted Anchor,Lightning Rusted Anchor,15060600,2106007,0,0,0,4,0,6,6,6,6,8,36,0,0,0,600
Greataxe,Rusted Anchor,Sacred Rusted Anchor,15060700,2106008,0,0,0,0,4,6,6,6,6,20,4,0,32,0,700
Greataxe,Rusted Anchor,Magic Rusted Anchor,15060800,2106004,0,4,0,0,0,6,6,6,6,20,4,36,0,0,800
Greataxe,Rusted Anchor,Cold Rusted Anchor,15060900,2106011,0,4,0,0,0,6,6,6,6,61,12,28,0,0,900
Greataxe,Rusted Anchor,Poison Rusted Anchor,15061000,2106009,0,0,0,0,0,6,6,6,6,61,12,0,0,30,1000
Greataxe,Rusted Anchor,Blood Rusted Anchor,15061100,2106010,0,0,0,0,0,6,6,6,6,61,12,0,0,30,1100
Greataxe,Rusted Anchor,Occult Rusted Anchor,15061200,2106012,7,0,0,0,0,6,6,6,6,27,5,0,0,69,1200
Greataxe,Butchering Knife,Butchering Knife,15120000,2106500,0,0,0,0,0,6,6,6,6,15,73,0,0,0,0
Greataxe,Butchering Knife,Heavy Butchering Knife,15120100,2106501,1,0,0,0,0,6,6,6,6,51,0,0,0,0,100
Greataxe,Butchering Knife,Keen Butchering Knife,15120200,2106502,2,0,0,0,0,6,6,6,6,17,65,0,0,0,5000
Greataxe,Butchering Knife,Quality Butchering Knife,15120300,2106503,8,0,0,0,0,6,6,6,6,58,58,0,0,0,300
Greataxe,Butchering Knife,Fire Butchering Knife,15120400,2106505,0,0,4,0,0,6,6,6,6,39,8,0,0,0,400
Greataxe,Butchering Knife,Flame Art Butchering Knife,15120500,2106506,0,0,4,0,0,6,6,6,6,4,21,0,37,0,500
Greataxe,Butchering Knife,Lightning Butchering Knife,15120600,2106507,0,0,0,4,0,6,6,6,6,8,39,0,0,0,600
Greataxe,Butchering Knife,Sacred Butchering Knife,15120700,2106508,0,0,0,0,4,6,6,6,6,4,21,0,37,0,700
Greataxe,Butchering Knife,Magic Butchering Knife,15120800,2106504,0,4,0,0,0,6,6,6,6,4,21,43,0,0,800
Greataxe,Butchering Knife,Cold Butchering Knife,15120900,2106511,0,4,0,0,0,6,6,6,6,13,65,35,0,0,900
Greataxe,Butchering Knife,Poison Butchering Knife,15121000,2106509,0,0,0,0,0,6,6,6,6,14,69,0,0,30,1000
Greataxe,Butchering Knife,Blood Butchering Knife,15121100,2106510,0,0,0,0,0,6,6,6,6,14,69,0,0,30,1100
Greataxe,Butchering Knife,Occult Butchering Knife,15121200,2106512,7,0,0,0,0,6,6,6,6,6,29,0,0,74,1200
Greataxe,Gargoyle's Great Axe,Gargoyle's Great Axe,15130000,2107000,0,0,0,0,0,6,6,6,6,84,7,0,0,0,0
Greataxe,Gargoyle's Great Axe,Gargoyle's Heavy Great Axe,15130100,2107001,1,0,0,0,0,6,6,6,6,74,0,0,0,0,6000
Greataxe,Gargoyle's Great Axe,Gargoyle's Keen Great Axe,15130200,2107002,2,0,0,0,0,6,6,6,6,36,50,0,0,0,200
Greataxe,Gargoyle's Great Axe,Gargoyle's Quality Great Axe,15130300,2107003,8,0,0,0,0,6,6,6,6,65,65,0,0,0,300
Greataxe,Gargoyle's Great Axe,Gargoyle's Fire Great Axe,15130400,2107005,0,0,4,0,0,6,6,6,6,45,9,0,0,0,400
Greataxe,Gargoyle's Great Axe,Gargoyle's Flame Art Great Axe,15130500,2107006,0,0,4,0,0,6,6,6,6,25,4,0,45,0,500
Greataxe,Gargoyle's Great Axe,Gargoyle's Lightning Great Axe,15130600,2107007,0,0,0,4,0,6,6,6,6,9,45,0,0,0,600
Greataxe,Gargoyle's Great Axe,Gargoyle's Sacred Great Axe,15130700,2107008,0,0,0,0,4,6,6,6,6,25,4,0,45,0,700
Greataxe,Gargoyle's Great Axe,Gargoyle's Magic Great Axe,15130800,2107004,0,4,0,0,0,6,6,6,6,33,4,45,0,0,800
Greataxe,Gargoyle's Great Axe,Gargoyle's Cold Great Axe,15130900,2107011,0,4,0,0,0,6,6,6,6,75,6,45,0,0,900
Greataxe,Gargoyle's Great Axe,Gargoyle's Poison Great Axe,15131000,2107009,0,0,0,0,0,6,6,6,6,79,6,0,0,30,1000
Greataxe,Gargoyle's Great Axe,Gargoyle's Blood Great Axe,15131100,2107010,0,0,0,0,0,6,6,6,6,79,6,0,0,30,1100
Greataxe,Gargoyle's Great Axe,Gargoyle's Occult Great Axe,15131200,2107012,7,0,0,0,0,6,6,6,6,33,5,0,0,77,1200
Greataxe,Gargoyle's Black Axe,Gargoyle's Black Axe,15140000,2108000,0,0,0,0,4,6,6,6,6,47,10,0,30,0,2200
Greataxe,Winged Greathorn,Winged Greathorn,15110000,2109000,0,0,0,0,0,6,6,6,6,50,50,0,0,0,2200
Greataxe,Axe of Godrick,Axe of Godrick,15040000,2110000,0,0,0,0,0,6,6,6,6,48,40,0,0,0,2200
Hammer,Club,Club,11010000,2200000,7,0,0,0,0,6,6,6,6,75,0,0,0,0,0
Hammer,Club,Heavy Club,11010100,2200001,1,0,0,0,0,6,6,6,6,57,0,0,0,0,100
Hammer,Club,Keen Club,11010200,2200002,2,0,0,0,0,6,6,6,6,7,52,0,0,0,200
Hammer,Club,Quality Club,11010300,2200003,8,0,0,0,0,6,6,6,6,61,61,0,0,0,300
Hammer,Club,Fire Club,11010400,2200005,0,0,4,0,0,6,6,6,6,41,7,0,0,0,400
Hammer,Club,Flame Art Club,11010500,2200006,0,0,4,0,0,6,6,6,6,18,0,0,48,0,500
Hammer,Club,Lightning Club,11010600,2200007,0,0,0,4,0,6,6,6,6,7,41,0,0,0,600
Hammer,Club,Sacred Club,11010700,2200008,0,0,0,0,4,6,6,6,6,18,0,0,48,0,700
Hammer,Club,Magic Club,11010800,2200004,0,4,0,0,0,6,6,6,6,30,0,45,0,0,800
Hammer,Club,Cold Club,11010900,2200011,0,4,0,0,0,6,6,6,6,67,0,37,0,0,900
Hammer,Club,Poison Club,11011000,2200009,0,0,0,0,0,6,6,6,6,71,0,0,0,30,1000
Hammer,Club,Bloody Club,11011100,2200010,0,0,0,0,0,6,6,6,6,71,0,0,0,30,1100
Hammer,Club,Occult Club,11011200,2200012,7,0,0,0,0,6,6,6,6,60,0,0,0,71,1200
Hammer,Curved Club,Curved Club,11030000,2201000,7,0,0,0,0,6,6,6,6,62,20,0,0,0,0
Hammer,Curved Club,Heavy Curved Club,11030100,2201001,1,0,0,0,0,6,6,6,6,68,0,0,0,0,6000
Hammer,Curved Club,Keen Curved Club,11030200,2201002,2,0,0,0,0,6,6,6,6,8,48,0,0,0,200
Hammer,Curved Club,Quality Curved Club,11030300,2201003,8,0,0,0,0,6,6,6,6,57,57,0,0,0,300
Hammer,Curved Club,Fire Curved Club,11030400,2201005,0,0,4,0,0,6,6,6,6,36,8,0,0,0,400
Hammer,Curved Club,Flame Art Curved Club,11030500,2201006,0,0,4,0,0,6,6,6,6,15,5,0,41,0,500
Hammer,Curved Club,Lightning Curved Club,11030600,2201007,0,0,0,4,0,6,6,6,6,8,36,0,0,0,600
Hammer,Curved Club,Sacred Curved Club,11030700,2201008,0,0,0,0,4,6,6,6,6,15,5,0,41,0,700
Hammer,Curved Club,Magic Curved Club,11030800,2201004,0,4,0,0,0,6,6,6,6,15,5,45,0,0,800
Hammer,Curved Club,Cold Curved Club,11030900,2201011,0,4,0,0,0,6,6,6,6,55,18,32,0,0,900
Hammer,Curved Club,Poison Curved Club,11031000,2201009,0,0,0,0,0,6,6,6,6,58,19,0,0,30,1000
Hammer,Curved Club,Blood Curved Club,11031100,2201010,0,0,0,0,0,6,6,6,6,58,19,0,0,30,1100
Hammer,Curved Club,Occult Curved Club,11031200,2201012,7,0,0,0,0,6,6,6,6,24,8,0,0,69,1200
Hammer,Spiked Club,Spiked Club,11070000,2202000,0,0,0,0,0,6,6,6,6,54,42,0,0,0,0
Hammer,Spiked Club,Heavy Spiked Club,11070100,2202001,1,0,0,0,0,6,6,6,6,54,0,0,0,0,100
Hammer,Spiked Club,Keen Spiked Club,11070200,2202002,2,0,0,0,0,6,6,6,6,9,48,0,0,0,200
Hammer,Spiked Club,Quality Spiked Club,11070300,2202003,8,0,0,0,0,6,6,6,6,62,62,0,0,0,300
Hammer,Spiked Club,Fire Spiked Club,11070400,2202005,0,0,4,0,0,6,6,6,6,41,9,0,0,0,400
Hammer,Spiked Club,Flame Art Spiked Club,11070500,2202006,0,0,4,0,0,6,6,6,6,16,12,0,48,0,500
Hammer,Spiked Club,Lightning Spiked Club,11070600,2202007,0,0,0,4,0,6,6,6,6,9,41,0,0,0,600
Hammer,Spiked Club,Sacred Spiked Club,11070700,2202008,0,0,0,0,4,6,6,6,6,16,12,0,48,0,700
Hammer,Spiked Club,Magic Spiked Club,11070800,2202004,0,4,0,0,0,6,6,6,6,16,12,48,0,0,800
Hammer,Spiked Club,Cold Spiked Club,11070900,2202011,0,4,0,0,0,6,6,6,6,48,37,43,0,0,900
Hammer,Spiked Club,Poison Spiked Club,11071000,2202009,0,0,0,0,0,6,6,6,6,51,39,0,0,30,1000
Hammer,Spiked Club,Blood Spiked Club,11071100,2202010,0,0,0,0,0,6,6,6,6,51,39,0,0,30,1100
Hammer,Spiked Club,Occult Spiked Club,11071200,2202012,7,0,0,0,0,6,6,6,6,21,16,0,0,81,1200
